feature_name,event_name,aggregation_type,aggregation_field,price_per_unit
Google-modeling-completion-gemini-2.5-pro-completionTokens,Google-modeling-completion-gemini-2.5-pro,SUM,completionTokens,10
Google-knowledge-base-gemini-2.5-pro-completionTokens,Google-knowledge-base-gemini-2.5-pro,SUM,completionTokens,10
Google-modeling-gemini-2.5-flash-preview-04-17-promptTokens,Google-modeling-gemini-2.5-flash-preview-04-17,SUM,promptTokens,0.3
Google-voicemail-detection-gemini-2.5-flash-preview-04-17-promptTokens,Google-voicemail-detection-gemini-2.5-flash-preview-04-17,SUM,promptTokens,0.3
Google-modeling-completion-gemini-2.5-flash-preview-04-17-promptTokens,Google-modeling-completion-gemini-2.5-flash-preview-04-17,SUM,promptTokens,0.3
Google-knowledge-base-gemini-2.5-flash-preview-04-17-promptTokens,Google-knowledge-base-gemini-2.5-flash-preview-04-17,SUM,promptTokens,0.3
Google-modeling-gemini-2.5-flash-preview-04-17-completionTokens,Google-modeling-gemini-2.5-flash-preview-04-17,SUM,completionTokens,2.5
Google-voicemail-detection-gemini-2.5-flash-preview-04-17-completionTokens,Google-voicemail-detection-gemini-2.5-flash-preview-04-17,SUM,completionTokens,2.5
Google-modeling-completion-gemini-2.5-flash-preview-04-17-completionTokens,Google-modeling-completion-gemini-2.5-flash-preview-04-17,SUM,completionTokens,2.5
Google-knowledge-base-gemini-2.5-flash-preview-04-17-completionTokens,Google-knowledge-base-gemini-2.5-flash-preview-04-17,SUM,completionTokens,2.5
Google-modeling-gemini-2.5-flash-promptTokens,Google-modeling-gemini-2.5-flash,SUM,promptTokens,0.3
Google-voicemail-detection-gemini-2.5-flash-promptTokens,Google-voicemail-detection-gemini-2.5-flash,SUM,promptTokens,0.3
Google-modeling-completion-gemini-2.5-flash-promptTokens,Google-modeling-completion-gemini-2.5-flash,SUM,promptTokens,0.3
Google-knowledge-base-gemini-2.5-flash-promptTokens,Google-knowledge-base-gemini-2.5-flash,SUM,promptTokens,0.3
Google-modeling-gemini-2.5-flash-completionTokens,Google-modeling-gemini-2.5-flash,SUM,completionTokens,2.5
Google-voicemail-detection-gemini-2.5-flash-completionTokens,Google-voicemail-detection-gemini-2.5-flash,SUM,completionTokens,2.5
Google-modeling-completion-gemini-2.5-flash-completionTokens,Google-modeling-completion-gemini-2.5-flash,SUM,completionTokens,2.5
Google-knowledge-base-gemini-2.5-flash-completionTokens,Google-knowledge-base-gemini-2.5-flash,SUM,completionTokens,2.5
Google-modeling-gemini-2.5-flash-lite-preview-06-17-promptTokens,Google-modeling-gemini-2.5-flash-lite-preview-06-17,SUM,promptTokens,0.1
Google-voicemail-detection-gemini-2.5-flash-lite-preview-06-17-promptTokens,Google-voicemail-detection-gemini-2.5-flash-lite-preview-06-17,SUM,promptTokens,0.1
Google-modeling-completion-gemini-2.5-flash-lite-preview-06-17-promptTokens,Google-modeling-completion-gemini-2.5-flash-lite-preview-06-17,SUM,promptTokens,0.1
Google-knowledge-base-gemini-2.5-flash-lite-preview-06-17-promptTokens,Google-knowledge-base-gemini-2.5-flash-lite-preview-06-17,SUM,promptTokens,0.1
Google-modeling-gemini-2.5-flash-lite-preview-06-17-completionTokens,Google-modeling-gemini-2.5-flash-lite-preview-06-17,SUM,completionTokens,0.4
Google-voicemail-detection-gemini-2.5-flash-lite-preview-06-17-completionTokens,Google-voicemail-detection-gemini-2.5-flash-lite-preview-06-17,SUM,completionTokens,0.4
Google-modeling-completion-gemini-2.5-flash-lite-preview-06-17-completionTokens,Google-modeling-completion-gemini-2.5-flash-lite-preview-06-17,SUM,completionTokens,0.4
Google-knowledge-base-gemini-2.5-flash-lite-preview-06-17-completionTokens,Google-knowledge-base-gemini-2.5-flash-lite-preview-06-17,SUM,completionTokens,0.4
Google-modeling-gemini-2.5-flash-lite-promptTokens,Google-modeling-gemini-2.5-flash-lite,SUM,promptTokens,0.1
Google-voicemail-detection-gemini-2.5-flash-lite-promptTokens,Google-voicemail-detection-gemini-2.5-flash-lite,SUM,promptTokens,0.1
Google-modeling-completion-gemini-2.5-flash-lite-promptTokens,Google-modeling-completion-gemini-2.5-flash-lite,SUM,promptTokens,0.1
Google-knowledge-base-gemini-2.5-flash-lite-promptTokens,Google-knowledge-base-gemini-2.5-flash-lite,SUM,promptTokens,0.1
Google-modeling-gemini-2.5-flash-lite-completionTokens,Google-modeling-gemini-2.5-flash-lite,SUM,completionTokens,0.4
Google-voicemail-detection-gemini-2.5-flash-lite-completionTokens,Google-voicemail-detection-gemini-2.5-flash-lite,SUM,completionTokens,0.4
Google-modeling-completion-gemini-2.5-flash-lite-completionTokens,Google-modeling-completion-gemini-2.5-flash-lite,SUM,completionTokens,0.4
Google-knowledge-base-gemini-2.5-flash-lite-completionTokens,Google-knowledge-base-gemini-2.5-flash-lite,SUM,completionTokens,0.4
Google-modeling-gemini-2.0-flash-promptTokens,Google-modeling-gemini-2.0-flash,SUM,promptTokens,0.15
Google-voicemail-detection-gemini-2.0-flash-promptTokens,Google-voicemail-detection-gemini-2.0-flash,SUM,promptTokens,0.15
Google-modeling-completion-gemini-2.0-flash-promptTokens,Google-modeling-completion-gemini-2.0-flash,SUM,promptTokens,0.15
Google-knowledge-base-gemini-2.0-flash-promptTokens,Google-knowledge-base-gemini-2.0-flash,SUM,promptTokens,0.15
Google-modeling-gemini-2.0-flash-completionTokens,Google-modeling-gemini-2.0-flash,SUM,completionTokens,0.6
Google-voicemail-detection-gemini-2.0-flash-completionTokens,Google-voicemail-detection-gemini-2.0-flash,SUM,completionTokens,0.6
Google-modeling-completion-gemini-2.0-flash-completionTokens,Google-modeling-completion-gemini-2.0-flash,SUM,completionTokens,0.6
Google-knowledge-base-gemini-2.0-flash-completionTokens,Google-knowledge-base-gemini-2.0-flash,SUM,completionTokens,0.6
Google-modeling-gemini-2.0-flash-001-promptTokens,Google-modeling-gemini-2.0-flash-001,SUM,promptTokens,0.15
Google-voicemail-detection-gemini-2.0-flash-001-promptTokens,Google-voicemail-detection-gemini-2.0-flash-001,SUM,promptTokens,0.15
Google-modeling-completion-gemini-2.0-flash-001-promptTokens,Google-modeling-completion-gemini-2.0-flash-001,SUM,promptTokens,0.15
Google-knowledge-base-gemini-2.0-flash-001-promptTokens,Google-knowledge-base-gemini-2.0-flash-001,SUM,promptTokens,0.15
Google-modeling-gemini-2.0-flash-001-completionTokens,Google-modeling-gemini-2.0-flash-001,SUM,completionTokens,0.6
Google-voicemail-detection-gemini-2.0-flash-001-completionTokens,Google-voicemail-detection-gemini-2.0-flash-001,SUM,completionTokens,0.6
Google-modeling-completion-gemini-2.0-flash-001-completionTokens,Google-modeling-completion-gemini-2.0-flash-001,SUM,completionTokens,0.6
Google-knowledge-base-gemini-2.0-flash-001-completionTokens,Google-knowledge-base-gemini-2.0-flash-001,SUM,completionTokens,0.6
Google-modeling-gemini-2.0-flash-lite-promptTokens,Google-modeling-gemini-2.0-flash-lite,SUM,promptTokens,0.075
Google-voicemail-detection-gemini-2.0-flash-lite-promptTokens,Google-voicemail-detection-gemini-2.0-flash-lite,SUM,promptTokens,0.075
Google-modeling-completion-gemini-2.0-flash-lite-promptTokens,Google-modeling-completion-gemini-2.0-flash-lite,SUM,promptTokens,0.075
Google-knowledge-base-gemini-2.0-flash-lite-promptTokens,Google-knowledge-base-gemini-2.0-flash-lite,SUM,promptTokens,0.075
Google-modeling-gemini-2.0-flash-lite-completionTokens,Google-modeling-gemini-2.0-flash-lite,SUM,completionTokens,0.3
Google-voicemail-detection-gemini-2.0-flash-lite-completionTokens,Google-voicemail-detection-gemini-2.0-flash-lite,SUM,completionTokens,0.3
Google-modeling-completion-gemini-2.0-flash-lite-completionTokens,Google-modeling-completion-gemini-2.0-flash-lite,SUM,completionTokens,0.3
Google-knowledge-base-gemini-2.0-flash-lite-completionTokens,Google-knowledge-base-gemini-2.0-flash-lite,SUM,completionTokens,0.3
Google-modeling-gemini-2.0-flash-lite-001-promptTokens,Google-modeling-gemini-2.0-flash-lite-001,SUM,promptTokens,0.075
Google-voicemail-detection-gemini-2.0-flash-lite-001-promptTokens,Google-voicemail-detection-gemini-2.0-flash-lite-001,SUM,promptTokens,0.075
Google-modeling-completion-gemini-2.0-flash-lite-001-promptTokens,Google-modeling-completion-gemini-2.0-flash-lite-001,SUM,promptTokens,0.075
Google-knowledge-base-gemini-2.0-flash-lite-001-promptTokens,Google-knowledge-base-gemini-2.0-flash-lite-001,SUM,promptTokens,0.075
Google-modeling-gemini-2.0-flash-lite-001-completionTokens,Google-modeling-gemini-2.0-flash-lite-001,SUM,completionTokens,0.3
Google-voicemail-detection-gemini-2.0-flash-lite-001-completionTokens,Google-voicemail-detection-gemini-2.0-flash-lite-001,SUM,completionTokens,0.3
Google-modeling-completion-gemini-2.0-flash-lite-001-completionTokens,Google-modeling-completion-gemini-2.0-flash-lite-001,SUM,completionTokens,0.3
Google-knowledge-base-gemini-2.0-flash-lite-001-completionTokens,Google-knowledge-base-gemini-2.0-flash-lite-001,SUM,completionTokens,0.3
Google-modeling-gemini-1.5-flash-promptTokens,Google-modeling-gemini-1.5-flash,SUM,promptTokens,0.075
Google-voicemail-detection-gemini-1.5-flash-promptTokens,Google-voicemail-detection-gemini-1.5-flash,SUM,promptTokens,0.075
Google-modeling-completion-gemini-1.5-flash-promptTokens,Google-modeling-completion-gemini-1.5-flash,SUM,promptTokens,0.075
Google-knowledge-base-gemini-1.5-flash-promptTokens,Google-knowledge-base-gemini-1.5-flash,SUM,promptTokens,0.075
Google-modeling-gemini-1.5-flash-completionTokens,Google-modeling-gemini-1.5-flash,SUM,completionTokens,0.3
Google-voicemail-detection-gemini-1.5-flash-completionTokens,Google-voicemail-detection-gemini-1.5-flash,SUM,completionTokens,0.3
Google-modeling-completion-gemini-1.5-flash-completionTokens,Google-modeling-completion-gemini-1.5-flash,SUM,completionTokens,0.3
Google-knowledge-base-gemini-1.5-flash-completionTokens,Google-knowledge-base-gemini-1.5-flash,SUM,completionTokens,0.3
Google-modeling-gemini-1.5-flash-001-promptTokens,Google-modeling-gemini-1.5-flash-001,SUM,promptTokens,0.075
Google-voicemail-detection-gemini-1.5-flash-001-promptTokens,Google-voicemail-detection-gemini-1.5-flash-001,SUM,promptTokens,0.075
Google-modeling-completion-gemini-1.5-flash-001-promptTokens,Google-modeling-completion-gemini-1.5-flash-001,SUM,promptTokens,0.075
Google-knowledge-base-gemini-1.5-flash-001-promptTokens,Google-knowledge-base-gemini-1.5-flash-001,SUM,promptTokens,0.075
Google-modeling-gemini-1.5-flash-001-completionTokens,Google-modeling-gemini-1.5-flash-001,SUM,completionTokens,0.3
Google-voicemail-detection-gemini-1.5-flash-001-completionTokens,Google-voicemail-detection-gemini-1.5-flash-001,SUM,completionTokens,0.3
Google-modeling-completion-gemini-1.5-flash-001-completionTokens,Google-modeling-completion-gemini-1.5-flash-001,SUM,completionTokens,0.3
Google-knowledge-base-gemini-1.5-flash-001-completionTokens,Google-knowledge-base-gemini-1.5-flash-001,SUM,completionTokens,0.3
Google-modeling-gemini-1.5-flash-002-promptTokens,Google-modeling-gemini-1.5-flash-002,SUM,promptTokens,0.075
Google-voicemail-detection-gemini-1.5-flash-002-promptTokens,Google-voicemail-detection-gemini-1.5-flash-002,SUM,promptTokens,0.075
Google-modeling-completion-gemini-1.5-flash-002-promptTokens,Google-modeling-completion-gemini-1.5-flash-002,SUM,promptTokens,0.075
Google-knowledge-base-gemini-1.5-flash-002-promptTokens,Google-knowledge-base-gemini-1.5-flash-002,SUM,promptTokens,0.075
Google-modeling-gemini-1.5-flash-002-completionTokens,Google-modeling-gemini-1.5-flash-002,SUM,completionTokens,0.3
Google-voicemail-detection-gemini-1.5-flash-002-completionTokens,Google-voicemail-detection-gemini-1.5-flash-002,SUM,completionTokens,0.3
Google-modeling-completion-gemini-1.5-flash-002-completionTokens,Google-modeling-completion-gemini-1.5-flash-002,SUM,completionTokens,0.3
Google-knowledge-base-gemini-1.5-flash-002-completionTokens,Google-knowledge-base-gemini-1.5-flash-002,SUM,completionTokens,0.3
Google-modeling-gemini-1.5-pro-promptTokens,Google-modeling-gemini-1.5-pro,SUM,promptTokens,1.25
Google-voicemail-detection-gemini-1.5-pro-promptTokens,Google-voicemail-detection-gemini-1.5-pro,SUM,promptTokens,1.25
Google-modeling-completion-gemini-1.5-pro-promptTokens,Google-modeling-completion-gemini-1.5-pro,SUM,promptTokens,1.25
Google-knowledge-base-gemini-1.5-pro-promptTokens,Google-knowledge-base-gemini-1.5-pro,SUM,promptTokens,1.25
Google-modeling-gemini-1.5-pro-completionTokens,Google-modeling-gemini-1.5-pro,SUM,completionTokens,5
Google-voicemail-detection-gemini-1.5-pro-completionTokens,Google-voicemail-detection-gemini-1.5-pro,SUM,completionTokens,5
Google-modeling-completion-gemini-1.5-pro-completionTokens,Google-modeling-completion-gemini-1.5-pro,SUM,completionTokens,5
Google-knowledge-base-gemini-1.5-pro-completionTokens,Google-knowledge-base-gemini-1.5-pro,SUM,completionTokens,5
Google-modeling-gemini-1.5-pro-001-promptTokens,Google-modeling-gemini-1.5-pro-001,SUM,promptTokens,1.25
Google-voicemail-detection-gemini-1.5-pro-001-promptTokens,Google-voicemail-detection-gemini-1.5-pro-001,SUM,promptTokens,1.25
Google-modeling-completion-gemini-1.5-pro-001-promptTokens,Google-modeling-completion-gemini-1.5-pro-001,SUM,promptTokens,1.25
Google-knowledge-base-gemini-1.5-pro-001-promptTokens,Google-knowledge-base-gemini-1.5-pro-001,SUM,promptTokens,1.25
Google-modeling-gemini-1.5-pro-001-completionTokens,Google-modeling-gemini-1.5-pro-001,SUM,completionTokens,5
Google-voicemail-detection-gemini-1.5-pro-001-completionTokens,Google-voicemail-detection-gemini-1.5-pro-001,SUM,completionTokens,5
Google-modeling-completion-gemini-1.5-pro-001-completionTokens,Google-modeling-completion-gemini-1.5-pro-001,SUM,completionTokens,5
Google-knowledge-base-gemini-1.5-pro-001-completionTokens,Google-knowledge-base-gemini-1.5-pro-001,SUM,completionTokens,5
Google-modeling-gemini-1.5-pro-002-promptTokens,Google-modeling-gemini-1.5-pro-002,SUM,promptTokens,1.25
Google-voicemail-detection-gemini-1.5-pro-002-promptTokens,Google-voicemail-detection-gemini-1.5-pro-002,SUM,promptTokens,1.25
Google-modeling-completion-gemini-1.5-pro-002-promptTokens,Google-modeling-completion-gemini-1.5-pro-002,SUM,promptTokens,1.25
Google-knowledge-base-gemini-1.5-pro-002-promptTokens,Google-knowledge-base-gemini-1.5-pro-002,SUM,promptTokens,1.25
Google-modeling-gemini-1.5-pro-002-completionTokens,Google-modeling-gemini-1.5-pro-002,SUM,completionTokens,5
Google-voicemail-detection-gemini-1.5-pro-002-completionTokens,Google-voicemail-detection-gemini-1.5-pro-002,SUM,completionTokens,5
Google-modeling-completion-gemini-1.5-pro-002-completionTokens,Google-modeling-completion-gemini-1.5-pro-002,SUM,completionTokens,5
Google-knowledge-base-gemini-1.5-pro-002-completionTokens,Google-knowledge-base-gemini-1.5-pro-002,SUM,completionTokens,5
